Mineral,Reference,Analysis Type,Location,Site,Section,Img. Ref. No.,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,CoO_pct,ZnO_pct,Total_pct,Sumox,Cr_apfu,Ti_apfu,V_apfu,Al_apfu,Fe2_apfu,Fe3_apfu,Mn_apfu,Mg_apfu,Co_apfu,Zn_apfu,Ni_apfu,Tot_cat,Mgno,Fe3no
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,15,pyroxene,,9.253935,15.639357,0.091186,0.010731,,1.836358,0.57,37.876762,0.314366,31.676852,0.095013,,,97.364559,1.852798798,1.076037164,0.049640093,0.013531826,0.66230173,0.550939729,0.133649188,0.009567406,0.495689849,,,0.002746239,2.994103226,0.47360581,0.071394251
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,70,pyroxene,0.020774,8.799816,13.554761,0.091186,,0.050259,3.315647,0.74,36.488661,0.291363,36.043932,0.104515,,,99.500914,1.838568227,1.044626076,0.090321685,0.017703608,0.578465377,0.61549948,0.15866728,0.008935967,0.475013204,,,0.003044265,2.992276943,0.435587051,0.089050935
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,1,silicate,0.010387,8.164049,12.713094,0.141845,,,3.274839,0.81,36.029364,0.191686,36.312994,0.294541,,,97.942799,1.794723795,1.056675557,0.0913894,0.019851678,0.55580045,0.638765479,0.162582565,0.00602254,0.451460567,,,0.008788843,2.991337079,0.41409813,0.091592789
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,2,silicate,,7.366818,9.610668,0.101318,0.021462,0.020103,4.397058,0.81,33.947213,0.260693,38.424094,0.066509,,,95.025938,1.687876957,1.058634462,0.130474279,0.021108339,0.446763873,0.701004274,0.188819065,0.008709144,0.433162646,,,0.002110198,2.990786279,0.381921425,0.111449136
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,5,silicate,,8.022768,11.616969,0.11145,,,3.550293,0.72,35.804818,0.299031,38.31026,0.104515,,,98.540103,1.772730945,1.063117657,0.100305527,0.017864855,0.514180096,0.650766634,0.184150393,0.009511747,0.449151908,,,0.003157326,2.992206144,0.408350156,0.104544885
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,6,silicate,,8.133775,12.713094,0.121582,0.032193,,3.315647,0.67,36.458042,0.368038,37.523772,0.114016,,,99.450158,1.810090939,1.060170299,0.091742673,0.016281118,0.551081866,0.642129651,0.170687387,0.011465135,0.445967901,,,0.003373254,2.992899285,0.409860219,0.095787417
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,18,silicate,0.041548,5.247597,6.54739,0.060791,0.010731,,9.130782,0.92,25.281794,0.36037,51.670213,0.095013,,,99.366229,1.639004372,0.811914809,0.279017445,0.024689798,0.313439233,0.962734248,0.264162617,0.012398108,0.317754862,,,0.003104463,2.989215582,0.248151163,0.190111155
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,71,silicate,0.010387,8.83009,14.376855,0.070923,0.010731,0.020103,2.61171,0.66,37.58077,0.322033,34.915942,,,,99.409544,1.853711042,1.067102958,0.070564523,0.01566072,0.608537172,0.59878165,0.149974614,0.00979592,0.472753698,,,,2.993171255,0.441192816,0.082150199
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,72,silicate,0.072709,3.532036,4.218124,0.131713,0.010731,0.040207,7.416847,1.11,17.963649,0.283696,61.687591,0.14252,,,96.609823,1.396169502,0.677234541,0.266063113,0.034969921,0.237053544,1.022108156,0.479292026,0.011457819,0.251072308,,,0.00546665,2.984718079,0.19720088,0.343928578
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,74,silicate,0.135031,3.481579,4.315993,0.040527,,0.020103,7.386241,1.2,19.096583,0.230024,59.731718,0.123517,,,95.761317,1.410289128,0.712738459,0.262312394,0.037426818,0.24012525,1.029148079,0.442996963,0.009197121,0.245007815,,,0.004690317,2.983643215,0.192290297,0.317364743
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,78,silicate,0.031161,3.350389,4.257272,0.081054,,0.050259,7.498463,1.15,21.005221,0.337368,59.638582,0.323045,,,97.722813,1.453387765,0.760726319,0.258401035,0.034803759,0.229834466,1.028552335,0.418696773,0.013089085,0.228783961,,,0.011903238,2.984790971,0.181959243,0.297104508
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,90,silicate,0.031161,1.473364,2.632658,0.060791,0.010731,0.020103,3.866554,0.66,13.891208,0.398707,73.484915,0.095013,,,96.625206,1.173104945,0.623283794,0.165078574,0.024746677,0.176085192,1.033941811,0.817907392,0.019164783,0.124647918,,,0.004337403,2.989193545,0.1075859,0.505731366
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,94,silicate,0.051935,1.937574,2.7501,0.050659,,,6.529274,0.91,13.615629,0.567391,69.935369,0.256536,,,96.604468,1.255973987,0.57061049,0.260368083,0.031869156,0.171803932,1.092761244,0.669145101,0.025473505,0.153105043,,,0.010938336,2.986074888,0.122890429,0.474046677
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,79,sulphide,,0.706407,8.700493,0.202636,,0.040207,0.581513,0.15,0.102066,0.207021,90.4979,0.133019,,,101.321262,1.053532191,0.005099364,0.027644906,0.00626258,0.647979563,0.947562928,1.278347423,0.01108035,0.066545551,,,0.0067616,2.997284264,0.065619756,0.661867031
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,80,sulphide,,0.877963,8.906017,0.233032,0.042924,0.050259,0.469292,0.08,0.122479,0.214689,90.766961,0.218531,,,101.982146,1.059675726,0.00608375,0.022180619,0.003320678,0.659440765,0.919768392,1.283082164,0.011424145,0.082227118,,,0.01104393,2.99857156,0.08206336,0.65846134
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,91,sulphide,,1.967849,2.544576,0.050659,,,7.518867,1.08,12.972612,0.659401,70.349311,0.171024,,,97.314299,1.279844191,0.533522837,0.294238025,0.037117308,0.155999635,1.13095055,0.643143857,0.029052225,0.152597181,,,0.007156218,2.983777836,0.118887032,0.482599315
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,92,sulphide,0.041548,2.129313,3.33731,0.101318,,0.010052,6.6619,0.93,12.993025,0.552056,69.800839,0.323045,,,96.880406,1.269168327,0.538857256,0.262895032,0.032230982,0.206320595,1.080388626,0.66055882,0.02452736,0.166506856,,,0.013630989,2.985916517,0.13353714,0.469902247
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,93,sulphide,0.020774,1.937574,2.59351,0.131713,0.010731,,7.182201,1.07,12.482695,0.575059,71.218587,0.123517,,,97.346362,1.263478537,0.520023748,0.284703746,0.037249953,0.161059117,1.127217698,0.670370386,0.025664419,0.152195661,,,0.00523531,2.983720039,0.11895738,0.496036682
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,95,sulphide,0.051935,1.816476,3.523259,0.101318,,0.010052,5.611095,0.8,13.146125,0.605729,70.587327,0.256536,,,96.509851,1.2383803,0.558761416,0.226932701,0.028414876,0.223231662,1.062217888,0.70377848,0.027581078,0.145575225,,,0.011093737,2.987587064,0.120529935,0.473678794
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,58-2,sulphide,,1.079794,1.79099,0.11145,,0.010052,7.243413,0.56,0.306199,0.337368,83.543687,0.237533,,,95.220486,1.030605175,0.015638465,0.352009533,0.02390042,0.13635344,1.233657098,1.093216202,0.018458588,0.103982543,,,0.012342843,2.989559131,0.077735841,0.877938551
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,58-3,sulphide,0.051935,1.210984,1.918219,0.091186,,0.010052,7.06998,0.57,2.612894,0.506052,81.505027,0.085512,,,95.63184,1.066911573,0.128906867,0.331889303,0.023499371,0.141070115,1.204359651,1.016324328,0.026745679,0.112647568,,,0.004292222,2.989735104,0.085532992,0.790113732
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,58-4,sulphide,,1.503638,2.495642,0.11145,0.021462,0.040207,6.121194,0.71,9.451329,0.444712,75.21312,0.332547,,,96.445301,1.167151425,0.426234268,0.262671186,0.026757218,0.167772331,1.116465194,0.823809664,0.021485158,0.127858007,,,0.015258414,2.988311439,0.102753052,0.581041201
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,45,,0.062322,5.913638,5.764444,0.070923,0.010731,0.020103,9.997951,1.04,21.780924,0.345035,53.067265,0.209029,,,98.282365,1.590318847,0.720899593,0.314869282,0.028764641,0.284405817,0.94632454,0.303847529,0.012233926,0.369047588,,,0.007038918,2.987431834,0.280565157,0.232094754
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,54,,,4.420091,4.883629,0.070923,0.042924,,9.191994,1.02,18.290261,0.414042,57.848286,0.28504,,,96.467189,1.470399022,0.654737754,0.313096363,0.030512289,0.260598982,1.009476692,0.393648288,0.015878011,0.2983375,,,0.010381358,2.986667236,0.228119179,0.300727877
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Kharaelakh,VZU-7B,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,103,olivine,,2.050033,3.688094,,,,10.325981,0.85,11.690684,0.57,68.333543,,,,97.508335,1.364686573,0.450909816,0.37896744,0.027396547,0.212048068,1.22516351,0.520904372,0.023552057,0.149087,,,,2.988028809,0.108486043,0.440004206
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,4,plagioclase,,2.200771,3.364405,,,,9.371392,1.33,9.041208,0.49,69.889924,,,,95.6877,1.290911185,0.368648765,0.363589419,0.045317411,0.204492396,1.204145456,0.603395209,0.02140359,0.169196094,,,,2.980188339,0.123200302,0.512857251
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,5,plagioclase,,2.452001,3.236891,,,,11.229247,1.26,9.02059,0.49,68.175802,,,,95.86453,1.340048914,0.354321071,0.419694694,0.041358017,0.189527695,1.245911259,0.528889468,0.02061875,0.181598323,,,,2.981919276,0.127213383,0.493027517
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,7,plagioclase,,2.95446,3.982357,,,,11.783525,0.99,13.133978,0.49,65.231297,,,,98.565617,1.45178998,0.476184414,0.406513458,0.029994472,0.215229428,1.206133215,0.431835029,0.01903177,0.201969672,,,,2.986891459,0.143433888,0.384451781
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,49,plagioclase,,3.255935,4.472795,,,,12.861286,1.07,12.83501,0.51,62.612791,,,,97.617818,1.486561706,0.454460306,0.433316224,0.031659981,0.236081148,1.218364707,0.375561963,0.019345241,0.217372513,,,,2.986162084,0.151401322,0.352275358
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,50,plagioclase,,1.808853,3.491919,,,,8.888965,1.64,4.865964,0.39,74.538035,,,,95.623736,1.225441845,0.209006057,0.363297146,0.058865517,0.223581936,1.239326687,0.715742848,0.017945634,0.146494868,,,,2.97426069,0.105709763,0.623289755
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,51,plagioclase,,4.391493,,,,,50.346854,0.4,0.402061,0.61,43.967766,,,,100.118173,2.2413908,0.009441849,1.125014833,0.007849685,,1.920616022,-0.276155429,0.01534614,0.19444933,,,,2.996562429,0.091935377,1.035400706
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,59,plagioclase,,3.989526,5.659655,,,,10.716028,0.88,19.247361,0.48,58.522033,,,,99.494602,1.565207755,0.647264648,0.34289831,0.024729794,0.283715605,1.089642193,0.330688086,0.017292435,0.252965415,,,,2.989196486,0.188413513,0.262103816
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,101,plagioclase,,2.351509,3.619433,,,,11.208718,1.58,6.855648,0.38,70.52089,,,,96.516198,1.331118928,0.271090525,0.42173785,0.052209561,0.213348179,1.266210497,0.561153349,0.016097322,0.175324104,,,,2.977171387,0.121623237,0.536684788
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,102,plagioclase,,2.200771,3.648859,,,,10.562062,1.32,7.350492,0.35,71.551466,,,,96.98365,1.316663388,0.293849081,0.401769948,0.044096994,0.217444075,1.251210531,0.59147462,0.01498926,0.165886841,,,,2.980721349,0.117061004,0.536354646
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,106,plagioclase,,3.366476,,,,,48.950896,0.23,0.371133,0.74,45.135052,,,,98.793557,2.180476553,0.008959027,1.124378985,0.004639661,,1.955204818,-0.267579508,0.019136707,0.153227227,,,,2.997966916,0.072673543,1.034641598
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,2,pyroxene,,3.376526,4.639544,,,,11.023959,1.27,14.030883,0.47,61.277248,,,,96.088159,1.451328267,0.508864361,0.38043059,0.038489998,0.250827356,1.157735758,0.397670324,0.018260771,0.230895934,,,,2.983175093,0.166275864,0.343600628
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,1,silicate,,,1.9029,,,,10.079635,1.07,5.773177,2.08,74.622164,,,,95.527876,1.203335417,0.252528768,0.419528628,0.039111718,0.124077925,1.348949601,0.701237121,0.097468333,,,,,2.982902096,,0.650592518
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,52,silicate,,0.834082,,,,,46.312947,0.4,,0.6,51.139738,,,,99.286767,2.094536094,,1.107434538,0.008400052,,2.057535242,-0.232722094,0.016152893,0.039521438,,,,2.996322068,0.018846147,1
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,104,silicate,,3.185591,,,,,49.31015,0.35,0.27835,0.68,47.027948,,,,100.832038,2.20753203,0.006636925,1.118749374,0.006973822,,1.962957228,-0.258958198,0.017369559,0.143217089,,,,2.996945799,0.067998688,1.026303469
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,118,silicate,,0.954672,,,,,45.851049,0.49,,0.57,50.992513,,,,98.858235,2.081525362,,1.103242706,0.010354382,,2.049402058,-0.228491329,0.015441165,0.04551812,,,,2.995467102,0.021727854,1
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,119,silicate,,1.115459,,,,,46.610614,0.69,,0.7,51.307996,,,,100.424069,2.121682294,,1.10029203,0.014304693,,2.039344861,-0.23098442,0.018603926,0.05217772,,,,2.993738809,0.024947242,1
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-108.8,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,2,olivine,,5.808428,9.063295,,,,4.721621,0.82,32.401958,0.51,46.765046,,,,100.090348,1.692327752,1.007788655,0.139736591,0.021312735,0.420210496,0.79676358,0.247259045,0.0169931,0.340632416,,,,2.990696619,0.299484452,0.147594589
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,3,olivine,,5.215526,8.572857,,,,4.567655,0.77,30.608149,0.41,49.604389,,,,99.748577,1.641447975,0.981505259,0.139370118,0.020633525,0.409792224,0.824128357,0.286137009,0.014084571,0.315342738,,,,2.990993801,0.276744833,0.170580139
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,4,olivine,,4.280952,4.767058,,,,6.51789,1.02,22.319516,0.36,59.594674,,,,98.86009,1.471007497,0.798642786,0.221919587,0.030499667,0.254273328,0.94026157,0.438451561,0.013799855,0.288826684,,,,2.986675037,0.234992632,0.293992936
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,5,olivine,,2.291214,2.903393,,,,2.104201,0.45,21.17519,0.59,68.533349,,,,98.047346,1.248994294,0.892379424,0.084378201,0.015847541,0.182394034,0.886575756,0.722816585,0.02663658,0.182061049,,,,2.993089171,0.170367564,0.402103131
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,12,olivine,,6.119953,13.261445,,,,2.627685,0.58,35.247309,0.41,41.885581,,,,100.131972,1.778996928,1.042877876,0.073977832,0.014340444,0.584899038,0.729424635,0.193816748,0.012995577,0.341416676,,,,2.993748825,0.318830318,0.106399551
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,14,olivine,,3.024804,2.864158,,,,3.941527,0.65,21.381375,0.5,65.294394,,,,97.656258,1.309117439,0.859685712,0.150795851,0.021839594,0.171665736,0.914959967,0.620668362,0.021536657,0.229313948,,,,2.990465828,0.200401272,0.375702736
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,33,olivine,,6.049608,5.453671,,,,9.114782,0.96,24.206108,0.25,52.843345,,,,98.877514,1.597903832,0.797364718,0.2856927,0.026425938,0.267795672,0.919297474,0.307316248,0.008822187,0.375740871,,,,2.988455808,0.290138799,0.223913646
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,1,pyroxene,,9.556773,18.038312,,,,2.114465,0.56,38.123589,0.3,33.136195,,,,101.829334,1.963685483,1.02189091,0.053930204,0.012543707,0.720757585,0.570934875,0.122859037,0.008614622,0.483004506,,,,2.994535447,0.458284902,0.065858237
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,62,pyroxene,,9.486429,16.429675,,,,1.77574,0.51,37.55658,0.22,31.842716,,,,97.82114,1.870967446,1.056580261,0.047535344,0.01198985,0.689013924,0.545938945,0.133880188,0.006630455,0.503208966,,,,2.994777934,0.479635866,0.071232782
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,63,pyroxene,,5.366264,6.562061,,,,6.384453,0.78,26.989604,0.37,52.7487,,,,99.201082,1.584381294,0.896642856,0.201821525,0.021654328,0.324971903,0.867397524,0.328746123,0.013168276,0.336143076,,,,2.990545611,0.279295169,0.212044903
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,64,pyroxene,,3.698099,4.66897,,,,4.588184,0.66,25.968989,0.49,57.670229,,,,97.744472,1.445610587,0.945554158,0.158961884,0.020081791,0.253416577,0.899768816,0.440452185,0.019113123,0.253886176,,,,2.991234709,0.220071146,0.268662942
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,15,silicate,,3.698099,3.727329,3.302835,,,4.844794,0.71,20.89684,0.6,57.575585,,,,95.355482,1.31062926,0.839234724,0.185139442,0.023828039,0.223142927,0.895673202,0.516728619,0.025814178,0.28003384,,,,2.989594971,0.238183348,0.327228527
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,22,silicate,,3.607657,3.423258,,,,5.67621,0.89,20.329832,0.48,62.728468,,,,97.135424,1.362526087,0.785365194,0.208649392,0.028731282,0.197133332,0.945757421,0.539167737,0.01986476,0.262779968,,,,2.987449085,0.217436358,0.354327194
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,23,silicate,,4.30105,4.001975,,,,6.630799,0.74,23.700955,0.5,57.281134,,,,97.155912,1.453486828,0.858296678,0.228485297,0.022393936,0.216037194,0.930803044,0.421127113,0.019397502,0.293680582,,,,2.990221346,0.23984035,0.281603544
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,25,silicate,,5.235624,4.257002,,,,6.969524,0.98,26.865893,0.46,53.158827,,,,97.926871,1.534292496,0.921670753,0.227508932,0.028094916,0.217701264,0.891251939,0.345926989,0.016905833,0.338666415,,,,2.98772704,0.275356826,0.232900573
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,34,silicate,,5.888821,5.738125,,,,8.560505,0.92,24.051469,0.47,52.969538,,,,98.598458,1.58321838,0.799619673,0.270808354,0.025559763,0.28437698,0.902494111,0.320089693,0.016739556,0.369147024,,,,2.988835155,0.290291824,0.227970092
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,36,silicate,,3.306181,2.766071,,,,5.111668,0.68,20.721583,0.61,64.253301,,,,97.448804,1.330463927,0.819789804,0.19242568,0.022481,0.16312686,0.935404193,0.584479443,0.02585316,0.246624015,,,,2.990184155,0.208644779,0.372898364
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,68,silicate,,5.305969,,,,,49.248563,0.45,0.731956,0.67,44.083443,,,,100.489932,2.225697296,0.017310179,1.108232699,0.008893163,,1.860774639,-0.25267649,0.016974446,0.236597663,,,,2.996106299,0.112806707,1.073545696
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,6,sulphide,,2.441952,2.687601,,,,2.555834,0.55,17.711283,0.46,70.647083,,,,97.053752,1.201232032,0.776078772,0.106563686,0.020139357,0.175550935,0.897062297,0.792468588,0.021593241,0.201753956,,,,2.991210832,0.183610277,0.454371517
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,7,sulphide,,2.301263,2.962246,,,,2.206845,0.4,20.401996,0.6,68.838315,,,,97.710665,1.238065406,0.867384698,0.089275386,0.014211052,0.187733938,0.887244599,0.736154498,0.027327164,0.184473721,,,,2.993805056,0.172128924,0.410967197
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,8,sulphide,,2.763525,4.453178,,,,3.510423,0.59,20.556635,0.45,67.040064,,,,99.363825,1.33615685,0.809799061,0.131584733,0.019422467,0.261503719,0.920680568,0.624276207,0.018990744,0.205266367,,,,2.991523865,0.182305543,0.368178783
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,9,sulphide,,1.658115,3.992166,,,,2.155523,0.47,8.927806,0.37,81.205235,,,,98.778846,1.101921066,0.426458667,0.097972834,0.018761052,0.284264982,0.942597291,1.0534855,0.018933816,0.149339951,,,,2.991814092,0.136766057,0.597143202
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,10,sulphide,,2.58264,4.541456,,,,3.058789,0.36,21.474158,0.47,67.113677,,,,99.600721,1.333627998,0.847547654,0.114873092,0.011873469,0.267193361,0.91096919,0.630303493,0.019872388,0.192194524,,,,2.99482717,0.174221216,0.361196227
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,11,sulphide,,2.552493,4.247194,,,,3.407779,0.49,19.566947,0.61,69.290507,,,,100.16492,1.31585536,0.782704087,0.129708,0.016379391,0.253255684,0.922312022,0.669839346,0.026140181,0.192516628,,,,2.992855339,0.172687191,0.392683605
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,13,sulphide,,2.492197,2.363911,,,,3.561745,0.42,18.97932,0.41,69.237927,,,,97.465101,1.239393492,0.806035414,0.143931916,0.014905615,0.149653599,0.935960688,0.724793729,0.018653552,0.199565286,,,,2.993499799,0.175747002,0.431300906
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,31,sulphide,,3.708149,4.139297,,,,7.410893,0.87,20.670037,0.51,58.900612,,,,96.208987,1.426841973,0.762514426,0.260134625,0.026819655,0.227622909,1.000493389,0.432619432,0.020154926,0.257924823,,,,2.988284185,0.204959544,0.304071253
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,32,sulphide,,2.743427,2.677792,,,,3.397514,0.55,20.123647,0.52,67.271418,,,,97.283798,1.263339554,0.838434776,0.134692885,0.019149278,0.166311394,0.909129483,0.685196967,0.023209734,0.215518798,,,,2.991643315,0.191632177,0.405455635
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,35,sulphide,,2.58264,2.520852,,,,2.956146,0.5,20.938077,0.65,65.757101,,,,95.904816,1.24558049,0.884805232,0.118865981,0.017656638,0.158796457,0.89579875,0.681167552,0.029425813,0.205780357,,,,2.99229678,0.186804884,0.394932572
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,58,sulphide,,3.436821,3.01129,,,,5.183519,0.83,19.814369,0.52,65.1682,,,,97.964199,1.334580153,0.781480726,0.19452863,0.027355411,0.177040724,0.935786322,0.594310452,0.021970786,0.255578368,,,,2.988051418,0.21452572,0.382726843
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,59,sulphide,,2.733378,2.677792,,,,3.284606,0.56,20.391687,0.53,67.502772,,,,97.680235,1.267482346,0.846825493,0.129791084,0.019433719,0.165767801,0.905545493,0.686549124,0.023578754,0.214027519,,,,2.991518987,0.19116888,0.404056256
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,G22-68.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,10,bubble,,0.58939,0.61733,0.212348,,,4.97206,,8.020336,0.17225,80.237161,0.262044,,,95.082917,1.029489382,0.410065637,0.241890039,,0.047050123,1.162005276,1.059123114,0.009434617,0.056818888,,,0.013631258,3.000018953,0.04661779,0.698519957
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,18,pyroxene,,3.405364,3.794762,0.169878,,,10.26113,,14.78287,0.390433,63.910923,0.209635,,,96.924995,1.389526204,0.55998282,0.369855383,,0.214280701,1.102706647,0.486041467,0.015844067,0.24322524,,,0.008079428,3.000015754,0.180711403,0.385653847
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,2,silicate,,2.94695,2.850611,0.212348,,,9.727217,,12.75559,0.390433,67.932163,0.301351,,,97.116662,1.319131878,0.508973326,0.369320899,,0.169556716,1.118681668,0.582843927,0.016689572,0.221715672,,,0.012233987,3.000015767,0.165410409,0.46207068
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,3,silicate,,2.996065,2.977708,0.169878,,,9.677163,,13.776629,0.424883,66.846428,0.248942,,,97.117696,1.3365849,0.542536672,0.362622712,,0.174803778,1.112255852,0.557430061,0.017925022,0.222467473,,,0.009974364,3.000015934,0.166676845,0.437278754
spinel,This Study,EDS,Norilsk,Norilsk I,NOR1-3B,4,silicate,,2.717742,2.959551,0.191113,,,8.525914,,15.019633,0.378949,66.068988,0.314453,,,96.176345,1.312830041,0.602189947,0.325263954,,0.176881568,1.090707793,0.570417445,0.01627643,0.205452562,,,0.012827169,3.000016868,0.158508599,0.42269145
